2.779977156358971468e-01
2.716040742452886514e-01
2.648512438392643942e-01
2.577491944339890262e-01
2.503078960456280866e-01
2.425373186903462264e-01
2.344474323843096508e-01
2.260482071436819007e-01
2.173496129846287372e-01
2.083616199233152555e-01
1.990941979759065505e-01
1.895573171585683836e-01
1.797609474874642954e-01
1.697150589787609354e-01
1.594296216486225104e-01
1.489146055132146707e-01
1.381799805887019561e-01
1.272357168912501280e-01
1.160917844370237262e-01
1.047581532421878459e-01
9.324479332290835920e-02
8.156167469534925107e-02
6.971876737567628268e-02
5.772604138005477115e-02
4.559346672464936745e-02
3.333101342562494462e-02
2.094865149914715285e-02
8.456350961381198239e-03
-4.135918171508268237e-03
-1.681818588335615150e-02
-2.958048215799780056e-02
-4.241283697926656604e-02
-5.530528033099879615e-02
-6.824784219702850763e-02
-8.123055256119138257e-02
-9.424344140732210384e-02
-1.072765387192550213e-01
-1.203198744808254839e-01
-1.333634786758682855e-01
-1.463973812882185532e-01
-1.594116123017111919e-01
-1.723962017001802183e-01
-1.853411794674616475e-01
-1.982365755873906066e-01
-2.110724200438002240e-01
-2.238387428205262930e-01
-2.365255739014041625e-01
-2.491229432702687374e-01
-2.616208809109552558e-01
-2.740094168072970682e-01
-2.862785809431315220e-01
-2.984184033022901916e-01
-3.104189138686120897e-01
-3.222701426259272361e-01
-3.339621195580746438e-01
-3.454848746488881073e-01
-3.568284378822010883e-01
-3.679828392418488248e-01
-3.789381087116686642e-01
-3.896842762754930689e-01
-4.002113719171590533e-01
