6.100000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+02,4.989189855067188972e+01,3.226590139540533552e-05,1.537631861070883239e-03
6.100000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.125000000000000000e+02,3.966513470030190547e+01,4.038542273517959583e-04,6.442242442477177228e-03
6.125000000000000000e+02,4.034691895699323538e+01,1.422640262098599090e-02,5.289935753469502538e-02
6.125000000000000000e+02,4.102870321368457240e+01,1.310519804575286608e-06,6.245283469335373265e-05
6.125000000000000000e+02,4.171048747037590232e+01,2.232989589094514518e-05,7.664881864531084433e-04
6.125000000000000000e+02,4.239227172706723934e+01,5.536770000493405685e-06,2.137566436576472868e-04
6.125000000000000000e+02,4.307405598375856925e+01,7.471154235535045710e-04,7.442184477548830467e-03
6.125000000000000000e+02,4.375584024044989917e+01,5.181534207704244221e-03,3.439355905016912990e-02
6.125000000000000000e+02,4.443762449714122909e+01,1.345372872423666573e-03,1.088526908554461603e-02
6.125000000000000000e+02,4.511940875383255900e+01,1.464637237835459630e-03,1.124009821795643113e-02
6.125000000000000000e+02,4.580119301052389602e+01,1.415568174219723795e-03,1.171567305639545017e-02
6.125000000000000000e+02,4.648297726721522594e+01,6.712448584078805486e-03,2.646630407766064133e-02
6.125000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.125000000000000000e+02,4.989189855067188972e+01,1.518395359783780445e-05,7.235914640334361247e-04
6.125000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000000e+02,3.966513470030190547e+01,8.887072859862287042e-04,1.025118926262441436e-02
6.150000000000000000e+02,4.034691895699323538e+01,2.248186537281122999e-02,6.170536537135533350e-02
6.150000000000000000e+02,4.102870321368457240e+01,1.965779706862930145e-05,9.367925204003817348e-04
6.150000000000000000e+02,4.171048747037590232e+01,5.557750564256260369e-05,1.809635811935529637e-03
6.150000000000000000e+02,4.239227172706723934e+01,2.818584168547891825e-05,8.317606924118684745e-04
6.150000000000000000e+02,4.307405598375856925e+01,1.325928272771710473e-03,1.089146066924225227e-02
6.150000000000000000e+02,4.375584024044989917e+01,6.812324232435730195e-03,3.249854276329514069e-02
6.150000000000000000e+02,4.443762449714122909e+01,2.217375719213969358e-03,1.591699861701106541e-02
6.150000000000000000e+02,4.511940875383255900e+01,2.431843451365998336e-03,1.679056653724979309e-02
6.150000000000000000e+02,4.580119301052389602e+01,3.054928644399032989e-03,1.974222875373440531e-02
6.150000000000000000e+02,4.648297726721522594e+01,1.325623274567740498e-02,5.072161709562145182e-02
6.150000000000000000e+02,4.921011429398055981e+01,8.467974121871083286e-06,4.035413934032385788e-04
6.150000000000000000e+02,4.989189855067188972e+01,5.693982599189176459e-06,2.713467990125385874e-04
6.150000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.175000000000000000e+02,3.966513470030190547e+01,1.785668929007514600e-03,1.952496205534181434e-02
6.175000000000000000e+02,4.034691895699323538e+01,5.932594057303594570e-02,1.152839845087652165e-01
6.175000000000000000e+02,4.102870321368457240e+01,1.179467824117758053e-05,5.620755122402290626e-04
6.175000000000000000e+02,4.171048747037590232e+01,6.187124323506649213e-05,1.882277110116674802e-03
6.175000000000000000e+02,4.239227172706723934e+01,1.175340103002529634e-04,3.841756178669952088e-03
6.175000000000000000e+02,4.307405598375856925e+01,6.309914906869875870e-03,3.784853493943835662e-02
6.175000000000000000e+02,4.375584024044989917e+01,1.580563173856926878e-02,5.571665232375214855e-02
6.175000000000000000e+02,4.443762449714122909e+01,5.172870592671682116e-03,3.336848944634733527e-02
6.175000000000000000e+02,4.511940875383255900e+01,6.964612022518610474e-03,3.758481665403547861e-02
6.175000000000000000e+02,4.580119301052389602e+01,8.404332474163228248e-03,4.055588980641876284e-02
6.175000000000000000e+02,4.648297726721522594e+01,2.855069332519634406e-02,7.945462620899168549e-02
6.175000000000000000e+02,4.921011429398055981e+01,8.467974121871083286e-06,4.035413934032385788e-04
6.175000000000000000e+02,4.989189855067188972e+01,1.897994199729725599e-05,9.044893300417408645e-04
6.175000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000000e+02,3.966513470030190547e+01,4.694415627309950906e-03,4.165139855572581179e-02
6.200000000000000000e+02,4.034691895699323538e+01,1.511411767900596725e-01,2.179962128861707704e-01
6.200000000000000000e+02,4.102870321368457240e+01,2.621039609150573217e-06,1.249056693867074653e-04
6.200000000000000000e+02,4.171048747037590232e+01,3.434095809618692473e-04,9.137037994585707826e-03
6.200000000000000000e+02,4.239227172706723934e+01,5.981945922350713398e-04,1.370569386431840821e-02
6.200000000000000000e+02,4.307405598375856925e+01,1.655153461651152555e-02,7.856825269993958361e-02
6.200000000000000000e+02,4.375584024044989917e+01,3.707923188445110679e-02,1.071944548571907713e-01
6.200000000000000000e+02,4.443762449714122909e+01,1.125181335702946268e-02,6.227466845528966538e-02
6.200000000000000000e+02,4.511940875383255900e+01,2.393953680555326036e-02,9.573662308088805306e-02
6.200000000000000000e+02,4.580119301052389602e+01,2.155754184328173909e-02,8.621954517110483329e-02
6.200000000000000000e+02,4.648297726721522594e+01,7.049026677838708677e-02,1.651869991386608616e-01
6.200000000000000000e+02,4.921011429398055981e+01,1.524235341936794991e-04,7.263745081258298104e-03
6.200000000000000000e+02,4.989189855067188972e+01,2.657191879621615907e-05,1.266285062058474485e-03
6.200000000000000000e+02,5.125546706405454955e+01,1.020080280318060937e-05,4.861193619375052204e-04
6.225000000000000000e+02,3.966513470030190547e+01,4.141668420038355052e-03,3.923435006621103782e-02
6.225000000000000000e+02,4.034691895699323538e+01,1.380815097744469422e-01,2.165965369342675861e-01
6.225000000000000000e+02,4.102870321368457240e+01,1.700133800530101843e-06,8.101989365624910372e-05
6.225000000000000000e+02,4.171048747037590232e+01,6.161079983324134436e-04,1.539432256101422314e-02
6.225000000000000000e+02,4.239227172706723934e+01,1.023095966902930025e-03,2.091957788115365868e-02
6.225000000000000000e+02,4.307405598375856925e+01,1.330887917714649628e-02,7.040785077559907901e-02
6.225000000000000000e+02,4.375584024044989917e+01,4.482729668515868932e-02,1.375960130308399032e-01
6.225000000000000000e+02,4.443762449714122909e+01,1.084673546544349075e-02,6.461578894609494583e-02
6.225000000000000000e+02,4.511940875383255900e+01,2.144672438320074231e-02,8.653029974834527960e-02
6.225000000000000000e+02,4.580119301052389602e+01,1.850252561690741981e-02,7.848139400538421684e-02
6.225000000000000000e+02,4.648297726721522594e+01,5.461883862807519197e-02,1.392140316026587998e-01
6.225000000000000000e+02,4.921011429398055981e+01,1.439555600718084294e-04,6.860203687855094545e-03
6.225000000000000000e+02,4.989189855067188972e+01,3.606188979486478876e-05,1.718529727079202941e-03
6.225000000000000000e+02,5.125546706405454955e+01,3.740294361166223547e-05,1.782437660437502860e-03
6.250000000000000000e+02,3.966513470030190547e+01,1.764465743515294905e-03,2.912902073949887385e-02
6.250000000000000000e+02,4.034691895699323538e+01,3.736658398480832005e-02,1.017674455242842946e-01
6.250000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e+02,4.171048747037590232e+01,1.397894650291373216e-04,3.945428559816598416e-03
6.250000000000000000e+02,4.239227172706723934e+01,3.987877970299013902e-04,8.289571981573984338e-03
6.250000000000000000e+02,4.307405598375856925e+01,2.908192580929403956e-03,1.792021341763449377e-02
6.250000000000000000e+02,4.375584024044989917e+01,1.119266097409481880e-02,4.881794785890170019e-02
6.250000000000000000e+02,4.443762449714122909e+01,1.931012683281933817e-03,1.645937758854212896e-02
6.250000000000000000e+02,4.511940875383255900e+01,3.650138313166495160e-03,2.057315190970586058e-02
6.250000000000000000e+02,4.580119301052389602e+01,5.579993824632468319e-03,3.406205278177776991e-02
6.250000000000000000e+02,4.648297726721522594e+01,2.147087660480235735e-02,7.669888959511650395e-02
6.250000000000000000e+02,4.921011429398055981e+01,2.540392236561325325e-05,1.210624180209723001e-03
6.250000000000000000e+02,4.989189855067188972e+01,9.489970998648627996e-06,4.522446650208704322e-04
6.250000000000000000e+02,5.125546706405454955e+01,1.020080280318060937e-05,4.861193619375052204e-04
6.275000000000000000e+02,3.966513470030190547e+01,1.682405018011568355e-04,2.772359133089305917e-03
6.275000000000000000e+02,4.034691895699323538e+01,2.705350784972957324e-03,1.888405494855778521e-02
6.275000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.275000000000000000e+02,4.171048747037590232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.275000000000000000e+02,4.239227172706723934e+01,1.195268446486559159e-04,3.227776284059403079e-03
6.275000000000000000e+02,4.307405598375856925e+01,7.395737264215280886e-05,1.340595865525384851e-03
6.275000000000000000e+02,4.375584024044989917e+01,1.022220987838581667e-03,1.129848020066033347e-02
6.275000000000000000e+02,4.443762449714122909e+01,1.443347367570750031e-04,2.822759346950605604e-03
6.275000000000000000e+02,4.511940875383255900e+01,1.627082812723452737e-04,1.937772064267082256e-03
6.275000000000000000e+02,4.580119301052389602e+01,8.074720193238352261e-04,9.803348722559080200e-03
6.275000000000000000e+02,4.648297726721522594e+01,2.040525584242862053e-03,1.258854167754287594e-02
6.275000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.275000000000000000e+02,4.989189855067188972e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.275000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,3.966513470030190547e+01,7.701375567359672531e-05,1.707719268427367694e-03
6.300000000000000000e+02,4.034691895699323538e+01,1.993821091416530004e-04,3.573482346933640891e-03
6.300000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,4.171048747037590232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,4.239227172706723934e+01,8.944154099515375816e-05,3.102303160781634365e-03
6.300000000000000000e+02,4.307405598375856925e+01,3.467202002655876544e-06,1.652295469052771960e-04
6.300000000000000000e+02,4.375584024044989917e+01,6.702673142723024346e-05,1.379375629357705232e-03
6.300000000000000000e+02,4.443762449714122909e+01,8.859783638817755687e-06,2.697700367872400977e-04
6.300000000000000000e+02,4.511940875383255900e+01,7.725169374338532210e-06,3.681430255608427512e-04
6.300000000000000000e+02,4.580119301052389602e+01,2.050269907307047761e-04,2.806801157670349694e-03
6.300000000000000000e+02,4.648297726721522594e+01,1.783215593554943526e-04,2.230264693727636565e-03
6.300000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,4.989189855067188972e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,3.966513470030190547e+01,4.447824791285821781e-06,2.119611359289798357e-04
6.325000000000000000e+02,4.034691895699323538e+01,5.845248382534978132e-05,1.805685818712921258e-03
6.325000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,4.171048747037590232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,4.239227172706723934e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,4.307405598375856925e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,4.375584024044989917e+01,4.441056362255604395e-04,2.053754157500885941e-02
6.325000000000000000e+02,4.443762449714122909e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,4.511940875383255900e+01,6.031981566264332998e-06,2.874541432461409445e-04
6.325000000000000000e+02,4.580119301052389602e+01,4.486720024331425747e-06,1.516217121732387884e-04
6.325000000000000000e+02,4.648297726721522594e+01,1.217078571240127281e-05,4.365508231501657728e-04
6.325000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,4.989189855067188972e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.325000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,3.966513470030190547e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.034691895699323538e+01,5.242079218301146433e-06,2.498113387734317357e-04
6.350000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.171048747037590232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.239227172706723934e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.307405598375856925e+01,3.190830828531132888e-06,1.520590757751338505e-04
6.350000000000000000e+02,4.375584024044989917e+01,4.378037608016597080e-06,1.520174933332691248e-04
6.350000000000000000e+02,4.443762449714122909e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.511940875383255900e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.580119301052389602e+01,1.014595977735705830e-06,4.835058169808400483e-05
6.350000000000000000e+02,4.648297726721522594e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,4.989189855067188972e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,3.966513470030190547e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.034691895699323538e+01,1.190093660371071206e-05,5.671392555937446612e-04
6.375000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.171048747037590232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.239227172706723934e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.307405598375856925e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.375584024044989917e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.443762449714122909e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.511940875383255900e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.580119301052389602e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.648297726721522594e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,4.989189855067188972e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.375000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,3.966513470030190547e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.034691895699323538e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.102870321368457240e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.171048747037590232e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.239227172706723934e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.307405598375856925e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.375584024044989917e+01,1.914498497118679902e-06,9.123544546508417547e-05
6.450000000000000000e+02,4.443762449714122909e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.511940875383255900e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.580119301052389602e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.648297726721522594e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.921011429398055981e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,4.989189855067188972e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000000e+02,5.125546706405454955e+01,0.000000000000000000e+00,0.000000000000000000e+00
